id,SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
"7614","30124",Bald Knob,"3",Queensland,AUS,Australia,20.4804,http://linked.data.gov.au/dataset/asgsed3/SAL/30124
"7615","30125",Balgal Beach,"3",Queensland,AUS,Australia,13.6394,http://linked.data.gov.au/dataset/asgsed3/SAL/30125
"7616","30126",Balgowan (Qld),"3",Queensland,AUS,Australia,9.8769,http://linked.data.gov.au/dataset/asgsed3/SAL/30126
"7617","30127",Ball Bay,"3",Queensland,AUS,Australia,17.8167,http://linked.data.gov.au/dataset/asgsed3/SAL/30127
"7618","30128",Ballandean,"3",Queensland,AUS,Australia,199.5692,http://linked.data.gov.au/dataset/asgsed3/SAL/30128
"7619","30129",Ballard,"3",Queensland,AUS,Australia,16.7836,http://linked.data.gov.au/dataset/asgsed3/SAL/30129
"7620","30130",Ballaroo,"3",Queensland,AUS,Australia,1786.549,http://linked.data.gov.au/dataset/asgsed3/SAL/30130
"7621","30131",Ballogie,"3",Queensland,AUS,Australia,130.1833,http://linked.data.gov.au/dataset/asgsed3/SAL/30131
"7622","30132",Balmoral (Qld),"3",Queensland,AUS,Australia,1.2723,http://linked.data.gov.au/dataset/asgsed3/SAL/30132
"7623","30133",Balmoral Ridge,"3",Queensland,AUS,Australia,9.5351,http://linked.data.gov.au/dataset/asgsed3/SAL/30133
"7624","30134",Balnagowan,"3",Queensland,AUS,Australia,40.9594,http://linked.data.gov.au/dataset/asgsed3/SAL/30134
"7625","30135",Bamaga,"3",Queensland,AUS,Australia,66.2289,http://linked.data.gov.au/dataset/asgsed3/SAL/30135
"7626","30136",Bambaroo,"3",Queensland,AUS,Australia,90.9077,http://linked.data.gov.au/dataset/asgsed3/SAL/30136
"7627","30137",Bamboo,"3",Queensland,AUS,Australia,20.5271,http://linked.data.gov.au/dataset/asgsed3/SAL/30137
"7628","30138",Bamboo Creek,"3",Queensland,AUS,Australia,12.8413,http://linked.data.gov.au/dataset/asgsed3/SAL/30138
"7629","30139",Ban Ban,"3",Queensland,AUS,Australia,154.7574,http://linked.data.gov.au/dataset/asgsed3/SAL/30139
"7630","30140",Ban Ban Springs,"3",Queensland,AUS,Australia,20.4259,http://linked.data.gov.au/dataset/asgsed3/SAL/30140
"7631","30141",Banana,"3",Queensland,AUS,Australia,939.6651,http://linked.data.gov.au/dataset/asgsed3/SAL/30141
"7632","30142",Bancroft,"3",Queensland,AUS,Australia,215.576,http://linked.data.gov.au/dataset/asgsed3/SAL/30142
"7633","30143",Bangalee (Qld),"3",Queensland,AUS,Australia,0.1394,http://linked.data.gov.au/dataset/asgsed3/SAL/30143
"7634","30144",Banks Creek,"3",Queensland,AUS,Australia,54.4183,http://linked.data.gov.au/dataset/asgsed3/SAL/30144
"7635","30145",Banks Pocket,"3",Queensland,AUS,Australia,0.8728,http://linked.data.gov.au/dataset/asgsed3/SAL/30145
"7636","30146",Banksia Beach,"3",Queensland,AUS,Australia,6.0489,http://linked.data.gov.au/dataset/asgsed3/SAL/30146
"7637","30147",Bannockburn (Qld),"3",Queensland,AUS,Australia,1.5851,http://linked.data.gov.au/dataset/asgsed3/SAL/30147
"7638","30148",Banyo,"3",Queensland,AUS,Australia,4.7447,http://linked.data.gov.au/dataset/asgsed3/SAL/30148
"7639","30149",Bapaume,"3",Queensland,AUS,Australia,13.4884,http://linked.data.gov.au/dataset/asgsed3/SAL/30149
"7640","30150",Barakula,"3",Queensland,AUS,Australia,1641.9543,http://linked.data.gov.au/dataset/asgsed3/SAL/30150
"7641","30151",Baralaba,"3",Queensland,AUS,Australia,373.3074,http://linked.data.gov.au/dataset/asgsed3/SAL/30151
"7642","30152",Barambah,"3",Queensland,AUS,Australia,159.4412,http://linked.data.gov.au/dataset/asgsed3/SAL/30152
"7643","30153",Barcaldine,"3",Queensland,AUS,Australia,10793.7554,http://linked.data.gov.au/dataset/asgsed3/SAL/30153
"7644","30154",Bardon,"3",Queensland,AUS,Australia,4.9893,http://linked.data.gov.au/dataset/asgsed3/SAL/30154
"7645","30155",Baree,"3",Queensland,AUS,Australia,1.4433,http://linked.data.gov.au/dataset/asgsed3/SAL/30155
"7646","30156",Barellan Point,"3",Queensland,AUS,Australia,3.6601,http://linked.data.gov.au/dataset/asgsed3/SAL/30156
"7647","30157",Bargara,"3",Queensland,AUS,Australia,9.3709,http://linked.data.gov.au/dataset/asgsed3/SAL/30157
"7648","30158",Bargunyah,"3",Queensland,AUS,Australia,3541.9788,http://linked.data.gov.au/dataset/asgsed3/SAL/30158
"7649","30159",Baringa,"3",Queensland,AUS,Australia,2.6675,http://linked.data.gov.au/dataset/asgsed3/SAL/30159
"7650","30160",Barker Creek Flat,"3",Queensland,AUS,Australia,27.6955,http://linked.data.gov.au/dataset/asgsed3/SAL/30160
"7651","30161",Barkly (Qld),"3",Queensland,AUS,Australia,11800.5381,http://linked.data.gov.au/dataset/asgsed3/SAL/30161
"7652","30162",Barlil,"3",Queensland,AUS,Australia,12.6272,http://linked.data.gov.au/dataset/asgsed3/SAL/30162
"7653","30163",Barlows Hill,"3",Queensland,AUS,Australia,0.9455,http://linked.data.gov.au/dataset/asgsed3/SAL/30163
"7654","30164",Barlyne,"3",Queensland,AUS,Australia,35.7674,http://linked.data.gov.au/dataset/asgsed3/SAL/30164
"7655","30165",Barmaryee,"3",Queensland,AUS,Australia,12.6631,http://linked.data.gov.au/dataset/asgsed3/SAL/30165
"7656","30166",Barmoya,"3",Queensland,AUS,Australia,77.1534,http://linked.data.gov.au/dataset/asgsed3/SAL/30166
"7657","30167",Barnard,"3",Queensland,AUS,Australia,668.7451,http://linked.data.gov.au/dataset/asgsed3/SAL/30167
"7658","30168",Barney Point,"3",Queensland,AUS,Australia,3.5021,http://linked.data.gov.au/dataset/asgsed3/SAL/30168
"7659","30169",Barney View,"3",Queensland,AUS,Australia,36.7307,http://linked.data.gov.au/dataset/asgsed3/SAL/30169
"7660","30170",Baroondah,"3",Queensland,AUS,Australia,1329.3399,http://linked.data.gov.au/dataset/asgsed3/SAL/30170
"7661","30171",Barramornie,"3",Queensland,AUS,Australia,143.8911,http://linked.data.gov.au/dataset/asgsed3/SAL/30171
"7662","30172",Barratta (Qld),"3",Queensland,AUS,Australia,236.8432,http://linked.data.gov.au/dataset/asgsed3/SAL/30172
"7663","30173",Barrine,"3",Queensland,AUS,Australia,28.3524,http://linked.data.gov.au/dataset/asgsed3/SAL/30173
"7664","30174",Barringha,"3",Queensland,AUS,Australia,121.1681,http://linked.data.gov.au/dataset/asgsed3/SAL/30174
"7665","30175",Barringun,"3",Queensland,AUS,Australia,932.798,http://linked.data.gov.au/dataset/asgsed3/SAL/30175
"7666","30176",Barron,"3",Queensland,AUS,Australia,11.7532,http://linked.data.gov.au/dataset/asgsed3/SAL/30176
"7667","30177",Barron Gorge,"3",Queensland,AUS,Australia,13.29,http://linked.data.gov.au/dataset/asgsed3/SAL/30177
"7668","30178",Bartle Frere,"3",Queensland,AUS,Australia,16.5935,http://linked.data.gov.au/dataset/asgsed3/SAL/30178
"7669","30179",Barwidgi,"3",Queensland,AUS,Australia,1137.2443,http://linked.data.gov.au/dataset/asgsed3/SAL/30179
"7670","30180",Basalt (Qld),"3",Queensland,AUS,Australia,14855.0084,http://linked.data.gov.au/dataset/asgsed3/SAL/30180
"7671","30181",Basilisk,"3",Queensland,AUS,Australia,34.4909,http://linked.data.gov.au/dataset/asgsed3/SAL/30181
"7672","30182",Basin Pocket,"3",Queensland,AUS,Australia,0.6416,http://linked.data.gov.au/dataset/asgsed3/SAL/30182
"7673","30183",Battery Hill,"3",Queensland,AUS,Australia,0.9276,http://linked.data.gov.au/dataset/asgsed3/SAL/30183
"7674","30184",Bauhinia,"3",Queensland,AUS,Australia,227.13,http://linked.data.gov.au/dataset/asgsed3/SAL/30184
"7675","30185",Bauple,"3",Queensland,AUS,Australia,82.0227,http://linked.data.gov.au/dataset/asgsed3/SAL/30185
"7676","30186",Bauple Forest,"3",Queensland,AUS,Australia,103.5943,http://linked.data.gov.au/dataset/asgsed3/SAL/30186
"7677","30187",Bayrick,"3",Queensland,AUS,Australia,916.9193,http://linked.data.gov.au/dataset/asgsed3/SAL/30187
"7678","30188",Bayview Heights,"3",Queensland,AUS,Australia,4.32,http://linked.data.gov.au/dataset/asgsed3/SAL/30188
"7679","30189",Beach Holm,"3",Queensland,AUS,Australia,12.4595,http://linked.data.gov.au/dataset/asgsed3/SAL/30189
"7680","30190",Beachmere,"3",Queensland,AUS,Australia,31.874,http://linked.data.gov.au/dataset/asgsed3/SAL/30190
"7681","30191",Beaconsfield (Qld),"3",Queensland,AUS,Australia,6.953,http://linked.data.gov.au/dataset/asgsed3/SAL/30191
"7682","30192",Beatrice,"3",Queensland,AUS,Australia,48.1605,http://linked.data.gov.au/dataset/asgsed3/SAL/30192
"7683","30193",Beaudesert,"3",Queensland,AUS,Australia,43.6221,http://linked.data.gov.au/dataset/asgsed3/SAL/30193
"7684","30194",Beaver Rock,"3",Queensland,AUS,Australia,52.2174,http://linked.data.gov.au/dataset/asgsed3/SAL/30194
"7685","30195",Bedourie,"3",Queensland,AUS,Australia,36117.3811,http://linked.data.gov.au/dataset/asgsed3/SAL/30195
"7686","30196",Beebo,"3",Queensland,AUS,Australia,232.5833,http://linked.data.gov.au/dataset/asgsed3/SAL/30196
"7687","30197",Beecher,"3",Queensland,AUS,Australia,19.1947,http://linked.data.gov.au/dataset/asgsed3/SAL/30197
"7688","30198",Beechmont,"3",Queensland,AUS,Australia,34.4415,http://linked.data.gov.au/dataset/asgsed3/SAL/30198
"7689","30199",Beelbee,"3",Queensland,AUS,Australia,88.4635,http://linked.data.gov.au/dataset/asgsed3/SAL/30199
"7690","30200",Beelbi Creek,"3",Queensland,AUS,Australia,24.6943,http://linked.data.gov.au/dataset/asgsed3/SAL/30200
"7691","30201",Beenaam Valley,"3",Queensland,AUS,Australia,7.7883,http://linked.data.gov.au/dataset/asgsed3/SAL/30201
"7692","30202",Beenleigh,"3",Queensland,AUS,Australia,7.7028,http://linked.data.gov.au/dataset/asgsed3/SAL/30202
"7693","30203",Beerburrum,"3",Queensland,AUS,Australia,80.7742,http://linked.data.gov.au/dataset/asgsed3/SAL/30203
"7694","30204",Beeron,"3",Queensland,AUS,Australia,402.2207,http://linked.data.gov.au/dataset/asgsed3/SAL/30204
"7695","30205",Beerwah,"3",Queensland,AUS,Australia,58.6101,http://linked.data.gov.au/dataset/asgsed3/SAL/30205
"7696","30206",Begonia,"3",Queensland,AUS,Australia,1670.0968,http://linked.data.gov.au/dataset/asgsed3/SAL/30206
"7697","30207",Beilba,"3",Queensland,AUS,Australia,1074.9111,http://linked.data.gov.au/dataset/asgsed3/SAL/30207
"7698","30208",Belcong,"3",Queensland,AUS,Australia,391.9573,http://linked.data.gov.au/dataset/asgsed3/SAL/30208
"7699","30209",Belgian Gardens,"3",Queensland,AUS,Australia,1.1078,http://linked.data.gov.au/dataset/asgsed3/SAL/30209
"7700","30210",Belivah,"3",Queensland,AUS,Australia,3.3475,http://linked.data.gov.au/dataset/asgsed3/SAL/30210
"7701","30211",Bell (Qld),"3",Queensland,AUS,Australia,128.8275,http://linked.data.gov.au/dataset/asgsed3/SAL/30211
"7702","30212",Bella Creek,"3",Queensland,AUS,Australia,27.7679,http://linked.data.gov.au/dataset/asgsed3/SAL/30212
"7703","30213",Bellara,"3",Queensland,AUS,Australia,2.1193,http://linked.data.gov.au/dataset/asgsed3/SAL/30213
"7704","30214",Bellbird Park,"3",Queensland,AUS,Australia,6.5085,http://linked.data.gov.au/dataset/asgsed3/SAL/30214
"7705","30215",Bellbowrie,"3",Queensland,AUS,Australia,5.7768,http://linked.data.gov.au/dataset/asgsed3/SAL/30215
"7706","30216",Bellenden Ker,"3",Queensland,AUS,Australia,31.7123,http://linked.data.gov.au/dataset/asgsed3/SAL/30216
"7707","30217",Bellevue (Qld),"3",Queensland,AUS,Australia,981.1362,http://linked.data.gov.au/dataset/asgsed3/SAL/30217
"7708","30218",Bellfield (Qld),"3",Queensland,AUS,Australia,3148.373,http://linked.data.gov.au/dataset/asgsed3/SAL/30218
"7709","30219",Belli Park,"3",Queensland,AUS,Australia,83.3925,http://linked.data.gov.au/dataset/asgsed3/SAL/30219
"7710","30220",Bellmere,"3",Queensland,AUS,Australia,23.6699,http://linked.data.gov.au/dataset/asgsed3/SAL/30220
"7711","30221",Bells Bridge,"3",Queensland,AUS,Australia,49.8143,http://linked.data.gov.au/dataset/asgsed3/SAL/30221
"7712","30222",Bells Creek,"3",Queensland,AUS,Australia,24.8602,http://linked.data.gov.au/dataset/asgsed3/SAL/30222
"7713","30223",Bellthorpe,"3",Queensland,AUS,Australia,74.2013,http://linked.data.gov.au/dataset/asgsed3/SAL/30223
"7714","30224",Belmont (Qld),"3",Queensland,AUS,Australia,9.7744,http://linked.data.gov.au/dataset/asgsed3/SAL/30224
"7715","30225",Belmunda,"3",Queensland,AUS,Australia,3.5648,http://linked.data.gov.au/dataset/asgsed3/SAL/30225
"7716","30226",Belvedere,"3",Queensland,AUS,Australia,2.1059,http://linked.data.gov.au/dataset/asgsed3/SAL/30226
"7717","30227",Belyando,"3",Queensland,AUS,Australia,5447.2951,http://linked.data.gov.au/dataset/asgsed3/SAL/30227
"7718","30228",Bemerside,"3",Queensland,AUS,Australia,50.5599,http://linked.data.gov.au/dataset/asgsed3/SAL/30228
"7719","30229",Benair,"3",Queensland,AUS,Australia,56.5636,http://linked.data.gov.au/dataset/asgsed3/SAL/30229
"7720","30230",Benaraby,"3",Queensland,AUS,Australia,105.6845,http://linked.data.gov.au/dataset/asgsed3/SAL/30230
"7721","30231",Benarkin,"3",Queensland,AUS,Australia,4.3535,http://linked.data.gov.au/dataset/asgsed3/SAL/30231
"7722","30232",Benarkin North,"3",Queensland,AUS,Australia,12.8125,http://linked.data.gov.au/dataset/asgsed3/SAL/30232
"7723","30233",Benholme,"3",Queensland,AUS,Australia,28.5097,http://linked.data.gov.au/dataset/asgsed3/SAL/30233
"7724","30234",Benobble,"3",Queensland,AUS,Australia,10.6513,http://linked.data.gov.au/dataset/asgsed3/SAL/30234
"7725","30235",Benowa,"3",Queensland,AUS,Australia,6.5536,http://linked.data.gov.au/dataset/asgsed3/SAL/30235
"7726","30236",Bentley Park,"3",Queensland,AUS,Australia,6.8595,http://linked.data.gov.au/dataset/asgsed3/SAL/30236
"7727","30237",Berajondo,"3",Queensland,AUS,Australia,114.1433,http://linked.data.gov.au/dataset/asgsed3/SAL/30237
"7728","30238",Berat,"3",Queensland,AUS,Australia,35.2188,http://linked.data.gov.au/dataset/asgsed3/SAL/30238
"7729","30239",Bergen,"3",Queensland,AUS,Australia,19.6122,http://linked.data.gov.au/dataset/asgsed3/SAL/30239
"7730","30240",Berrinba,"3",Queensland,AUS,Australia,5.0701,http://linked.data.gov.au/dataset/asgsed3/SAL/30240
"7731","30241",Berserker,"3",Queensland,AUS,Australia,4.7074,http://linked.data.gov.au/dataset/asgsed3/SAL/30241
"7732","30242",Bethania,"3",Queensland,AUS,Australia,5.8367,http://linked.data.gov.au/dataset/asgsed3/SAL/30242
"7733","30243",Biarra,"3",Queensland,AUS,Australia,234.8329,http://linked.data.gov.au/dataset/asgsed3/SAL/30243
"7734","30244",Biboohra,"3",Queensland,AUS,Australia,145.967,http://linked.data.gov.au/dataset/asgsed3/SAL/30244
"7735","30245",Biddaddaba,"3",Queensland,AUS,Australia,42.2452,http://linked.data.gov.au/dataset/asgsed3/SAL/30245
"7736","30246",Biddeston,"3",Queensland,AUS,Australia,74.1045,http://linked.data.gov.au/dataset/asgsed3/SAL/30246
"7737","30247",Bidwill (Qld),"3",Queensland,AUS,Australia,33.4571,http://linked.data.gov.au/dataset/asgsed3/SAL/30247
"7738","30248",Biggenden,"3",Queensland,AUS,Australia,219.3505,http://linked.data.gov.au/dataset/asgsed3/SAL/30248
"7739","30249",Biggera Waters,"3",Queensland,AUS,Australia,3.1748,http://linked.data.gov.au/dataset/asgsed3/SAL/30249
"7740","30250",Bilinga,"3",Queensland,AUS,Australia,2.7185,http://linked.data.gov.au/dataset/asgsed3/SAL/30250
"7741","30251",Billa Billa,"3",Queensland,AUS,Australia,606.1435,http://linked.data.gov.au/dataset/asgsed3/SAL/30251
"7742","30252",Biloela,"3",Queensland,AUS,Australia,18.0252,http://linked.data.gov.au/dataset/asgsed3/SAL/30252
"7743","30253",Bilyana,"3",Queensland,AUS,Australia,103.7066,http://linked.data.gov.au/dataset/asgsed3/SAL/30253
"7744","30254",Bindebango,"3",Queensland,AUS,Australia,3039.3214,http://linked.data.gov.au/dataset/asgsed3/SAL/30254
"7745","30255",Bingegang,"3",Queensland,AUS,Australia,428.6112,http://linked.data.gov.au/dataset/asgsed3/SAL/30255
"7746","30256",Bingil Bay,"3",Queensland,AUS,Australia,4.6805,http://linked.data.gov.au/dataset/asgsed3/SAL/30256
"7747","30257",Binjour,"3",Queensland,AUS,Australia,82.2957,http://linked.data.gov.au/dataset/asgsed3/SAL/30257
"7748","30258",Binna Burra (Qld),"3",Queensland,AUS,Australia,24.3454,http://linked.data.gov.au/dataset/asgsed3/SAL/30258
"7749","30259",Birdsville,"3",Queensland,AUS,Australia,32952.5028,http://linked.data.gov.au/dataset/asgsed3/SAL/30259
"7750","30260",Birkalla,"3",Queensland,AUS,Australia,11.5565,http://linked.data.gov.au/dataset/asgsed3/SAL/30260
"7751","30261",Birkdale,"3",Queensland,AUS,Australia,11.2731,http://linked.data.gov.au/dataset/asgsed3/SAL/30261
"7752","30262",Birnam (Scenic Rim - Qld),"3",Queensland,AUS,Australia,20.89,http://linked.data.gov.au/dataset/asgsed3/SAL/30262
"7753","30263",Birnam (Toowoomba - Qld),"3",Queensland,AUS,Australia,3.9678,http://linked.data.gov.au/dataset/asgsed3/SAL/30263
"7754","30264",Birtinya,"3",Queensland,AUS,Australia,3.1991,http://linked.data.gov.au/dataset/asgsed3/SAL/30264
"7755","30265",Black Duck Creek,"3",Queensland,AUS,Australia,83.6595,http://linked.data.gov.au/dataset/asgsed3/SAL/30265
"7756","30266",Black Jack,"3",Queensland,AUS,Australia,126.662,http://linked.data.gov.au/dataset/asgsed3/SAL/30266
"7757","30267",Black Mountain (Qld),"3",Queensland,AUS,Australia,40.5684,http://linked.data.gov.au/dataset/asgsed3/SAL/30267
"7758","30268",Black River (Qld),"3",Queensland,AUS,Australia,61.1974,http://linked.data.gov.au/dataset/asgsed3/SAL/30268
"7759","30269",Black Snake,"3",Queensland,AUS,Australia,71.2168,http://linked.data.gov.au/dataset/asgsed3/SAL/30269
"7760","30270",Blackall,"3",Queensland,AUS,Australia,16552.1367,http://linked.data.gov.au/dataset/asgsed3/SAL/30270
"7761","30271",Blackbull,"3",Queensland,AUS,Australia,3289.3892,http://linked.data.gov.au/dataset/asgsed3/SAL/30271
"7762","30272",Blackbutt (Qld),"3",Queensland,AUS,Australia,7.9108,http://linked.data.gov.au/dataset/asgsed3/SAL/30272
"7763","30273",Blackbutt North,"3",Queensland,AUS,Australia,12.26,http://linked.data.gov.au/dataset/asgsed3/SAL/30273
"7764","30274",Blackbutt South,"3",Queensland,AUS,Australia,14.3879,http://linked.data.gov.au/dataset/asgsed3/SAL/30274
"7765","30275",Blackdown,"3",Queensland,AUS,Australia,588.8816,http://linked.data.gov.au/dataset/asgsed3/SAL/30275
"7766","30276",Blackrock,"3",Queensland,AUS,Australia,63.4048,http://linked.data.gov.au/dataset/asgsed3/SAL/30276
"7767","30277",Blacks Beach,"3",Queensland,AUS,Australia,6.1584,http://linked.data.gov.au/dataset/asgsed3/SAL/30277
"7768","30278",Blacksoil,"3",Queensland,AUS,Australia,1.882,http://linked.data.gov.au/dataset/asgsed3/SAL/30278
"7769","30279",Blackstone,"3",Queensland,AUS,Australia,3.815,http://linked.data.gov.au/dataset/asgsed3/SAL/30279
"7770","30280",Blackswamp,"3",Queensland,AUS,Australia,179.3043,http://linked.data.gov.au/dataset/asgsed3/SAL/30280
"7771","30281",Blackwater,"3",Queensland,AUS,Australia,657.3194,http://linked.data.gov.au/dataset/asgsed3/SAL/30281
"7772","30282",Blairmore,"3",Queensland,AUS,Australia,119.8236,http://linked.data.gov.au/dataset/asgsed3/SAL/30282
"7773","30283",Blanchview,"3",Queensland,AUS,Australia,18.11,http://linked.data.gov.au/dataset/asgsed3/SAL/30283
"7774","30284",Blantyre,"3",Queensland,AUS,Australia,6.4305,http://linked.data.gov.au/dataset/asgsed3/SAL/30284
"7775","30285",Blaxland (Qld),"3",Queensland,AUS,Australia,95.5654,http://linked.data.gov.au/dataset/asgsed3/SAL/30285
"7776","30286",Blenheim,"3",Queensland,AUS,Australia,35.8622,http://linked.data.gov.au/dataset/asgsed3/SAL/30286
"7777","30287",Bli Bli,"3",Queensland,AUS,Australia,30.7768,http://linked.data.gov.au/dataset/asgsed3/SAL/30287
"7778","30288",Bloomfield,"3",Queensland,AUS,Australia,805.6958,http://linked.data.gov.au/dataset/asgsed3/SAL/30288
"7779","30289",Bloomsbury,"3",Queensland,AUS,Australia,433.5947,http://linked.data.gov.au/dataset/asgsed3/SAL/30289
"7780","30290",Blue Mountain,"3",Queensland,AUS,Australia,423.1533,http://linked.data.gov.au/dataset/asgsed3/SAL/30290
"7781","30291",Blue Mountain Heights,"3",Queensland,AUS,Australia,3.8463,http://linked.data.gov.au/dataset/asgsed3/SAL/30291
"7782","30292",Bluewater,"3",Queensland,AUS,Australia,88.5974,http://linked.data.gov.au/dataset/asgsed3/SAL/30292
"7783","30293",Bluewater Park,"3",Queensland,AUS,Australia,103.9635,http://linked.data.gov.au/dataset/asgsed3/SAL/30293
"7784","30294",Bluff,"3",Queensland,AUS,Australia,681.2867,http://linked.data.gov.au/dataset/asgsed3/SAL/30294
"7785","30295",Blythdale,"3",Queensland,AUS,Australia,139.0506,http://linked.data.gov.au/dataset/asgsed3/SAL/30295
"7786","30296",Boatman,"3",Queensland,AUS,Australia,3886.5886,http://linked.data.gov.au/dataset/asgsed3/SAL/30296
"7787","30297",Bogandilla,"3",Queensland,AUS,Australia,238.3318,http://linked.data.gov.au/dataset/asgsed3/SAL/30297
"7788","30298",Bogie,"3",Queensland,AUS,Australia,3988.0176,http://linked.data.gov.au/dataset/asgsed3/SAL/30298
"7789","30299",Bohle,"3",Queensland,AUS,Australia,7.6335,http://linked.data.gov.au/dataset/asgsed3/SAL/30299
"7790","30300",Bohle Plains,"3",Queensland,AUS,Australia,31.6972,http://linked.data.gov.au/dataset/asgsed3/SAL/30300
